MangaID,Genre,Author
5202,"Action,Mecha,Sci-Fi,Shounen,Space,Military","Tomino, Yoshiyuki (Story), Hasegawa, Yuuichi (Story & Art)"
5204,"Action,Mecha,Sci-Fi,Sports,Military,Seinen","Hasegawa, Yuuichi (Story & Art)"
5205,Shoujo,"Wang, Du Lu (Story & Art)"
5207,"Action,Drama,Ecchi,Mecha,Sci-Fi,Seinen","Takaya, Yoshiki (Story & Art)"
5208,"Action,Adventure,Fantasy,Shounen","Ohmori, Aoi (Story & Art)"
5209,"Romance,Shoujo","Asahina, Yuuya (Story & Art)"
5210,"Drama,Fantasy,Historical,Shounen,Supernatural","Ko, Ya Seong (Story & Art)"
5217,"Comedy,Ecchi,Magic,Seinen","Shiki, Satoshi (Story & Art)"
5220,"Drama,Romance,Shounen Ai","Kannagi, Satoru (Story), Odagiri, Hotaru (Art)"
5221,"Drama,Romance,Shoujo","Kimi, Mi-jung (Story & Art)"
5223,"Shounen Ai,Doujinshi","Fuwa, Shinri (Story & Art)"
5227,"Fantasy,Horror,Vampire,Seinen","Matsumoto, Koji (Story & Art)"
5228,"Romance,Shoujo,Slice of Life","Hiiragi, Aoi (Story & Art)"
5230,"Comedy,Romance,Yaoi","Kunieda, Saika (Story & Art)"
5239,"Shounen,Supernatural","Obata, Takeshi (Art), Otsuichi (Story)"
5240,"Comedy,Romance,School,Shoujo,Sports","Roppongi, Aya (Story)"
5241,Fantasy,"Na, Yeri (Story & Art)"
5242,"Comedy,Drama,Romance,School,Shoujo,Supernatural","Na, Yeri (Story & Art)"
5244,"Romance,School,Shoujo","Kurumatani, Haruko (Story & Art)"
5245,"Fantasy,Romance,Shoujo","Lee, Mira (Story & Art)"
5247,"Romance,Supernatural,Josei","Enjouji, Maki (Story & Art)"
5248,"Drama,Music,Shoujo Ai",Nawoko (Story & Art)
5250,"Comedy,Ecchi,Shounen,Harem","Chiaki, Tarou (Story & Art)"
5251,"Comedy,Romance,Shoujo","Shiiba, Nana (Story & Art)"
5252,"Comedy,Romance,School,Shoujo,Harem","Sakamoto, Miku (Story & Art)"
5253,"Romance,School,Shoujo","Fujieda, Toru (Story & Art)"
5254,"Action,Comedy,Martial Arts,School,Shounen","Miyashita, Akira (Story & Art)"
5255,"Comedy,Drama,Romance,Shoujo","Motomi, Kyousuke (Story & Art)"
5256,"Drama,Romance,Shoujo","Fujiwara, Yoshiko (Story & Art)"
5257,"Comedy,Romance,School,Slice of Life","Katou, Haruaki (Story & Art)"
5258,"Comedy,Drama,Romance,School,Shoujo","Azuki, Ryou (Story)"
5259,"Comedy,Romance,Shoujo","Tsuwabuki, An (Story & Art)"
5262,"Shounen Ai,Doujinshi","Koide, Mieko (Story & Art)"
5263,Yaoi,"Hoshino, Lily (Story & Art)"
5265,Shoujo,"Osakabe, Mashin (Story)"
5266,"Comedy,Romance,Shoujo","Aoki, Kotomi (Story & Art)"
5268,Yaoi,"Fusa, Juji (Story & Art)"
5269,Yaoi,"Tori, Maia (Story & Art)"
5270,"Romance,Shoujo","Yuuhi, Ryuu (Story & Art)"
5271,Yaoi,"Tori, Maia (Story & Art)"
5272,"Drama,Historical,Romance,Shoujo","Ueda, Rinko (Story & Art)"
5276,Yaoi,"Miyamoto, Kano (Story & Art)"
5277,"Drama,Slice of Life,Seinen","Koio, Minato (Story & Art)"
5278,"Drama,Yaoi,Slice of Life","Takaguchi, Satosumi (Story & Art)"
5280,"Historical,Romance,Shounen Ai,Yaoi","Mizushiro, Setona (Story & Art)"
5284,"Historical,Romance,Shoujo,Supernatural","Hosokawa, Chieko (Story & Art), Fumin (Art)"
5287,"Comedy,Drama,Shoujo","Shin, Ji-Sang (Story & Art), Geo (Story & Art)"
5292,"Romance,Shoujo","Hoshino, Masami (Story & Art)"
5293,"Mystery,Shounen,Psychological,Thriller","Tonogai, Yoshiki (Story & Art)"
5295,Shoujo,"Fujikura, Mao (Story & Art)"
5297,"Mystery,Drama,Romance,Shoujo,Supernatural","Ryu, Riang (Story & Art)"
5298,"Romance,Shoujo","Hoshino, Masami (Story & Art)"
5306,"Action,Romance,Shoujo","Miyasaka, Kaho (Story & Art)"
5308,Yaoi,"Miyamoto, Kano (Story & Art)"
5309,Yaoi,"Miyamoto, Kano (Story & Art)"
5310,"Drama,Fantasy,Historical,Shounen Ai","Han, Seung-Hee (Art), Jeon, Jin-Seok (Story)"
5311,"Comedy,Drama,Historical","Park, Young Ha (Story & Art)"
5312,"Romance,Shoujo","Amano, Maron (Story & Art)"
5313,"Romance,Shoujo","Aihara, Miki (Story & Art), Usami, Maki (Story & Art), Kikuchi, Kamaro (Story & Art), Kawamaru, Shin (Story & Art), Natsume, Aiko (Story & Art), Kanesada, Yukio (Story & Art)"
5314,"Comedy,Drama,Romance,School,Shoujo","Shiiba, Nana (Story & Art)"
5315,"Drama,Historical,Josei","Ikeda, Riyoko (Story & Art)"
5321,"Romance,Shoujo","Ukyou, Ayane (Story & Art)"
5325,"Action,Drama,Fantasy,Shoujo","Yamaguchi, Miyuki (Story & Art)"
5326,"Adventure,Drama,Shoujo","Takaguchi, Satosumi (Story & Art)"
5327,"Comedy,Drama,School,Yaoi","Takaguchi, Satosumi (Story & Art)"
5329,"Romance,Shoujo","Yuwa, Shiori (Story & Art)"
5330,"Drama,Romance,Shoujo","Back, Sang-Eun (Story & Art)"
5331,Yaoi,"Miyamoto, Kano (Story & Art)"
5334,"Yaoi,Slice of Life","Miyamoto, Kano (Story & Art)"
5335,Yaoi,"Miyamoto, Kano (Story & Art)"
5336,"Yaoi,Doujinshi","Miyamoto, Kano (Story & Art)"
5337,Yaoi,"Miyamoto, Kano (Story & Art)"
5339,"Romance,School,Shoujo","Yuuhi, Ryuu (Story & Art)"
5341,Shoujo,"Kiri, Aoi (Story & Art)"
5342,"Romance,Slice of Life,Seinen","Tanaka, Yuki (Story & Art)"
5345,Yaoi,"Kanzaki, Takashi (Story & Art)"
5346,"Adventure,Drama,Fantasy,Shoujo",Aki (Story & Art)
5348,Yaoi,"Minami, Haruka (Story & Art)"
5349,"Horror,Josei","Knife, Senno (Story)"
5352,Shoujo,"Miyauchi, Saya (Story & Art)"
5353,"Comedy,Fantasy,Shoujo","Hinaki, Hinata (Story)"
5355,Yaoi,"Aoi, Akira (Story & Art)"
5356,"Drama,Supernatural,Doujinshi","Abe, Yoshitoshi (Story & Art)"
5357,"Comedy,Romance,Harem,Josei","Ooya, Kazumi (Story & Art)"
5358,"Yaoi,Doujinshi","Tenzen, Momoko (Story & Art)"
5359,"Romance,Yaoi","Kanbe, Akira (Story & Art)"
5360,"Comedy,Romance,Yaoi","Kunieda, Saika (Story & Art)"
5362,"Adventure,Comedy,Drama,Fantasy,Magic,Romance,School,Shoujo","Shinozuka, Hiromu (Story & Art)"
5363,Yaoi,"Mishima, Kazuhiko (Story & Art)"
5366,Fantasy,"Mitsuki, Ryoko (Story & Art)"
5367,"Romance,School,Yaoi,Slice of Life","Fujisaki, Ichiya (Story & Art)"
5368,Yaoi,"Kanzaki, Takashi (Story & Art)"
5369,"Drama,Romance,Slice of Life,Supernatural,Doujinshi","Takano, Masayuki (Story & Art)"
5372,"Action,Adventure,Drama,Fantasy,Magic,Romance,Shoujo,Supernatural,Gender Bender","Tezuka, Osamu (Story), Hanamori, Pink (Art), Takahashi, Natsuko (Story)"
5373,"Demons,Magic,Super Power,Supernatural","ZUN (Story), Tokiame (Art)"
5374,"Action,Comedy,Shounen,Police","Hojo, Tsukasa (Story & Art)"
5375,"Adventure,Demons,Fantasy,Horror,Magic,Sci-Fi,Supernatural","Ogishima, Chiaki (Art), Suzuki, Kazunari (Story)"
5376,"Demons,Magic,Slice of Life,Supernatural","ZUN (Story), Aki★Eda (Art)"
5377,Yaoi,"Araya, Miki (Story)"
5379,Yaoi,"Tamaquis, Wren (Story & Art)"
5380,"Drama,Historical,Samurai,Seinen","Yamada, Yoshihiro (Story & Art)"
5390,"Comedy,Romance","Sasagiri, Yuuya (Art), Key (Story), Unohana, Tsukasa (Art)"
5394,"Romance,Shoujo","Mitsuki, Kako (Story & Art)"
5395,"Romance,Shoujo","Mitsuki, Kako (Story & Art)"
5396,"Romance,Yaoi","Akira, Norikazu (Story & Art)"
5398,"Comedy,School,Shounen","Nishimori, Hiroyuki (Story & Art)"
5399,"Comedy,Fantasy,Sci-Fi,Shoujo","Park, Suhlah (Story & Art)"
5401,"Drama,Historical,Psychological,Seinen","Tezuka, Osamu (Story & Art)"
5402,Drama,"Tezuka, Osamu (Story & Art)"
5405,"Comedy,Drama,Slice of Life,Seinen","Takahashi, Rumiko (Story & Art)"
5406,"Drama,Historical,Romance","Kim, Young Hee (Story & Art)"
5407,Horror,"Inuki, Kanako (Story & Art)"
5410,"Comedy,Fantasy,Magic,Romance,Shoujo",Kayono (Story & Art)
5413,"Action,Adventure,Horror,Sci-Fi,Seinen","Hokazono, Masaya (Story & Art)"
5415,"Romance,School,Shoujo","Takeuchi, Naoko (Story & Art)"
5417,"Comedy,Drama,Seinen","Shaku, Eishou (Story & Art)"
5418,"Action,Drama,Mecha,Music,Sci-Fi,Shounen,Space,Military","Mikimoto, Haruhiko (Story & Art)"
5419,"Hentai,Harem","Kisaragi, Gunma (Story & Art)"
5421,"Mystery,Horror","Calen, Tokyo (Story), Yoshiken (Art)"
5422,"Action,Mystery,Drama,Shoujo","Yoshida, Akimi (Story & Art)"
5423,"Comedy,Shoujo","Suda, Yuriko (Story & Art)"
5424,Yaoi,"Oumi, Ako (Story & Art)"
5426,"Drama,Romance,Shoujo","Minami, Kanan (Story & Art)"
5427,"Mystery,Fantasy,Seinen","Kon, Satoshi (Story & Art)"
5430,"Shoujo,Supernatural","Takeuchi, Mick (Story & Art)"
5431,Comedy,"Sakurai, Machiko (Story & Art)"
5434,Drama,"Gonzo (Story), Tomozo (Art)"
5440,"Romance,Shoujo,Supernatural","Matsumoto, Natsumi (Story & Art)"
5441,"Drama,Romance,Shoujo","Yu, Jia Yan (Story & Art)"
5442,"Drama,Fantasy,Romance,Shoujo","Ichikawa, Takuji (Story), Kawashima, Sai (Art), Iino, Yoko (Story)"
5444,"Romance,School,Shoujo","Fujiwara, Kiyo (Story & Art)"
5445,"Yaoi,Doujinshi","Miyamoto, Kano (Story & Art)"
5447,"Action,Comedy,Ecchi,School,Sci-Fi,Shounen","Anzai, Nobuyuki (Story & Art)"
5449,"Comedy,Romance,School,Shoujo","Tominaga, Yumi (Story & Art)"
5450,"Action,Adventure,Comedy,Ecchi,Fantasy,Magic,Romance,School,Harem","Yamaguchi, Noboru (Story), Usatsuka, Eiji (Art)"
5451,"Action,Comedy,Martial Arts,Sports,Super Power",Yudetamago (Story & Art)
5452,"Action,Historical,Samurai,Seinen","Taniguchi, Jiro (Art), Furuyama, Kan (Story)"
5454,"Drama,Fantasy,Historical,Shoujo,Shounen Ai","Takao, Shigeru (Story & Art)"
5459,Slice of Life,"Uhm, Jung-Hyun (Story & Art)"
5460,Yaoi,"Mishima, Kazuhiko (Story & Art)"
5461,Psychological,"Abe, Yoshitoshi (Story & Art)"
5464,"Action,Martial Arts,Super Power","Seto, Andy (Story)"
5467,"Hentai,Yaoi",Saigado (Story & Art)
5468,"Comedy,Fantasy,Yaoi,Doujinshi",CJ Michalski (Story & Art)
5469,"Comedy,Romance,Slice of Life,Seinen,Gender Bender","Kindaichi, Renjuurou (Story & Art)"
5470,"Romance,School,Shoujo","Chiba, Kozue (Story & Art)"
5471,"Romance,Shoujo","Furumiya, Kazuko (Story & Art)"
5472,Romance,"Asuka, Izumi (Story & Art)"
5474,"Comedy,Yaoi,Supernatural",Yukimura (Story & Art)
5477,"Comedy,Romance,Shoujo","Lin, Qing Hui (Story)"
5479,"Mystery,Drama,Horror,Romance,Sci-Fi,Shoujo,Gender Bender","Satoru, Natsume (Story & Art)"
5480,"Fantasy,Shounen Ai",Homerun Ken (Story & Art)
5484,"Drama,Historical,Romance,Shoujo,Psychological","Osakabe, Mashin (Story & Art)"
5485,"Comedy,Ecchi,School,Shounen,Super Power","Kobayashi, Jin (Art), Ando, Keishuu (Story)"
5489,"Action,Adventure,Comedy,Demons,Drama,Fantasy,Magic,Shoujo,Shounen Ai,Harem","Matsumoto, Temari (Art), Takabayashi, Tomo (Story)"
5490,"Action,Romance,Sci-Fi,Space","Morioka, Hiroyuki (Story), Ono, Toshihiro (Art)"
5491,"Action,Comedy,Ecchi,School,Sci-Fi","Lee, Youjung (Story & Art)"
5493,"Drama,Romance,Shoujo,Slice of Life","Kitagawa, Miyuki (Story & Art)"
5495,"Drama,Shounen Ai","Kisaragi, Hirotaka (Story & Art)"
5501,"Romance,Shoujo","Miura, Hiraku (Story & Art)"
5502,"Fantasy,Romance,Shoujo","Takamiya, Satoru (Story & Art)"
5503,Shounen Ai,"Natsukawa, Shiori (Story & Art)"
5505,"Comedy,Supernatural,Seinen","Isshiki, Makoto (Story & Art)"
5507,"Drama,Yaoi","Kunieda, Saika (Story & Art)"
5509,Fantasy,"Kim, Jae-Hwan (Story & Art), Kimi, Mi-jung (Story & Art)"
5510,Shoujo,"Nam, Young-Eu (Story & Art)"
5511,"Horror,Shoujo","Jin, Kyung (Story)"
5512,Shoujo,Sa-Sook (Story & Art)
5513,Yaoi,"Kusaka, Takaaki (Story & Art)"
5515,"Drama,Romance,Shoujo","Shigano, Iori (Story & Art)"
5518,"Mystery,Yaoi,Supernatural","Miyamoto, Kano (Story & Art)"
5520,Yaoi,"Kanzaki, Takashi (Story & Art)"
5521,Yaoi,"Kanzaki, Takashi (Story & Art)"
5524,Yaoi,"Takatsu, Nono (Story & Art)"
5527,"Romance,Shoujo","Nagi, Michiko (Art), Hizuki, Yuu (Story), Yamamoto, Keiko (Art)"
5528,Yaoi,"Hidaka, Shoko (Story & Art)"
5532,"Action,Comedy,Psychological,Seinen","Matsunaga, Toyokazu (Story & Art)"
5533,"Comedy,Supernatural","Kimura, Akihiro (Story & Art)"
5536,"Comedy,Drama,Romance,Shoujo","Kumagai, Kyouko (Story & Art)"
5540,"Comedy,Martial Arts,Shounen","Hiruta, Tatsuya (Story & Art)"
5542,"Romance,Shoujo","Sakurai, Yuu (Story & Art)"
5544,"Romance,Shoujo","Natsume, Aiko (Story & Art)"
5547,"Fantasy,Romance,Shoujo,Vampire,Supernatural","Shinonome, Mizuo (Story & Art)"
5549,"Action,Drama,Seinen","Kanari, Youzaburou (Story), Yabuguchi, Kuroko (Art)"
5550,"Adventure,Horror,Supernatural,Psychological,Seinen","Umezu, Kazuo (Story & Art)"
5553,Yaoi,"Kamo, Nabako (Story & Art)"
5554,"Romance,School,Shoujo","Kumagai, Kyouko (Story & Art)"
5555,Yaoi,Yukimura (Story & Art)
5557,Yaoi,"Cotorino, Deathco (Story & Art)"
5563,Yaoi,"Inomoto, Rikako (Story & Art)"
5565,Yaoi,"Kanbe, Akira (Story & Art)"
5566,"Yaoi,Slice of Life","Kunieda, Saika (Story & Art)"
5567,"Romance,School,Shoujo","Momono, Miku (Story & Art)"
5568,Yaoi,"Sugita, Satomi (Story & Art)"
5571,"Drama,Romance,School,Yaoi","Miike, Romuco (Story & Art)"
5574,"Romance,Josei","Yonetani, Takane (Story & Art)"
5575,"Drama,Yaoi,Police","Aida, Saki (Story), Nara, Chiharu (Art)"
5584,Adventure,"Iwahara, Yuji (Story & Art)"
5585,"Comedy,Drama,School,Shounen Ai","Shimada, Masako (Story & Art)"
5587,"Romance,School,Shoujo Ai,Supernatural","Tsubaki, Asu (Story & Art)"
5589,"School,Shoujo,Shoujo Ai,Yuri,Slice of Life","Okazaki, Mari (Story & Art)"
5590,"Adventure,Comedy,Sci-Fi,Shounen","Manabe, Jouji (Story & Art)"
5593,"Action,Adventure,Comedy,Shounen","Aso, Haro (Story & Art)"
5596,"Action,Drama,Horror,Shounen","Watsuki, Nobuhiro (Story & Art)"
5599,"Adventure,Fantasy,Shounen","Fujiwara, Kamui (Story & Art), Uehashi, Nahoko (Story)"
5600,"Mystery,Drama,Seinen","Gonzo (Story), Ayamura, Kirihito (Art)"
5601,"Romance,School,Shoujo","Mochida, Aki (Story & Art)"
5602,"Action,Comedy,Romance,Shounen","Fujisaki, Masato (Story & Art)"
5603,"Romance,Shoujo","Anisaki, Yuna (Story & Art)"
5607,"Romance,School,Shoujo","Sakai, Miwa (Story & Art)"
5618,"Adventure,Fantasy,Magic","Oosawa, Mitsuki (Story & Art)"
5619,"Adventure,Fantasy,Magic","Takanagi, Yuuna (Story & Art)"
5620,"Drama,Romance,Josei","Anisaki, Yuna (Story & Art)"
5626,Shoujo,"Ikeno, Koi (Art), Akimoto, Yasushi (Story)"
5627,"Action,Drama,School,Sci-Fi,Shounen,Psychological","Kibayashi, Shin (Story), Megumi, Kouji (Art)"
5630,"Drama,Seinen","Natsuhara, Takeshi (Story), Kuromaru (Story & Art)"
5631,"Action,Adventure,Sci-Fi","Shiki, Satoshi (Story & Art)"
5638,"Action,Comedy,Ecchi,Martial Arts,School,Shounen","Sakaguchi, Iku (Story), Iwasawa, Shiuri (Art)"
5639,Slice of Life,"Nishidate, Naoki (Story & Art)"
5641,Fantasy,"Jin, Kyung (Story & Art)"
5644,"Drama,Romance,Shoujo",Sa-Sook (Story & Art)
5645,"Comedy,Fantasy,Romance,Sci-Fi,Shounen","Sumiyoshi, Yukiko (Story & Art)"
5647,"Comedy,Romance,Shoujo","Ando, Natsumi (Story & Art)"
5650,"Comedy,Yaoi","Yamada, Yugi (Story & Art)"
5651,"Action,School,Shounen","Takahashi, Hiroshi (Story & Art)"
5653,Yaoi,"Kanzaki, Takashi (Story & Art)"
5654,"Action,Demons,Drama,Fantasy,Historical,Samurai,Romance,Shoujo,Shounen Ai,Supernatural","Hamada, Shoko (Art), Kuwabara, Mizuna (Story), Toujou, Kazumi (Art)"
5655,"Mystery,Drama,Supernatural,Seinen","Igarashi, Daisuke (Story & Art)"
5656,Yaoi,"Sabatama, Yumi (Story & Art)"
5658,"Drama,Fantasy,Historical,Shounen Ai","Yumeka, Sumomo (Story & Art)"
5660,,"Oda, Aya (Story & Art)"
5664,"Action,Demons,Horror,Shounen,Supernatural","Shiibashi, Hiroshi (Story & Art)"
5665,"Comedy,Fantasy,Historical,Shoujo,Shounen Ai","Kisaragi, Hirotaka (Story & Art)"
5667,Yaoi,"Fujii, Sakuya (Story & Art)"
5668,Yaoi,"Ueda, Kiyo (Story & Art)"
5669,"Drama,Yaoi","Kunieda, Saika (Story & Art)"
5671,"Romance,School,Shoujo","Kitagawa, Miyuki (Story & Art)"
5673,"Demons,Ecchi,Supernatural,Seinen","Tateo, Retsu (Story & Art)"
5674,"Action,Ecchi,Romance,Shounen,Psychological","Takimoto, Tatsuhiko (Story), Saiki, Junichi (Art)"
5676,"Shounen Ai,Doujinshi","Kouga, Yun (Story & Art)"
5677,"Romance,Shoujo","Takada, Rie (Story & Art)"
5679,"Demons,Fantasy,Romance,Shoujo","Akino, Miru (Story & Art)"
5680,"Mystery,Fantasy,Romance,Supernatural,Seinen","Ueshiba, Riichi (Story & Art)"
5682,"Demons,Mystery,Fantasy,Horror,Seinen","Ueshiba, Riichi (Story & Art)"
5684,"Romance,Shoujo","Hasebe, Yuri (Story & Art)"
5685,"Action,Mystery,Drama,Fantasy,Shoujo,Supernatural","Abe, Miyuki (Story & Art)"
5686,"Comedy,Romance,School,Shoujo","Chiba, Kozue (Story & Art)"
5689,Fantasy,"Hasegawa, Shunsuke (Story & Art)"
5694,"Drama,Romance,Shoujo","Aihara, Miki (Art), Nishizaki, Megumi (Story)"
5699,"Drama,Ecchi,Seinen","Yamamoto, Naoki (Story & Art)"
5700,"Romance,Shoujo","Anisaki, Yuna (Story & Art)"
5701,"Action,Fantasy,Shoujo","Abeno, Chaco (Story & Art)"
5703,"Drama,Romance,Shoujo","Tomaya, Nao (Story & Art)"
5705,"Drama,Fantasy,Romance,Shounen Ai","Kim, Se-Young (Story & Art)"
5706,Action,"Kanzaki, Masaomi (Story & Art)"
5707,"Comedy,Drama,Romance","Kang, Morim (Story & Art)"
5708,"Shounen Ai,Doujinshi","Sakura, Haiji (Story & Art)"
5709,"Drama,Horror,Romance,Psychological","Furuya, Usamaru (Story & Art)"
5710,"Action,Comedy,Seinen","Kaneko, Atsushi (Story & Art)"
5713,Drama,"Kang, Doha (Story & Art)"
5714,"Comedy,Ecchi,Parody,Seinen","Kikuni, Masahiko (Story & Art)"
5715,"Drama,Romance,Sci-Fi,Shoujo","Kang, Kyungok (Story & Art)"
5723,"Romance,Shoujo,Gender Bender","Kurumatani, Haruko (Story & Art)"
5724,"Comedy,Ecchi,School,Harem","Sogabe, Toshinori (Story & Art)"
5725,"Drama,Romance,Yaoi","Koide, Mieko (Story & Art), Akizuki, Koh (Story)"
5726,"Slice of Life,Josei",Mineko (Story & Art)
5732,"Drama,Yaoi","Mizukami, Shin (Story & Art)"
5733,"Action,Comedy,Mystery,Seinen",Monkey Punch (Story & Art)
5734,"Comedy,Romance,Shoujo","Sakou, Watari (Story & Art)"
5735,"Comedy,Ecchi,Seinen","Ujiie, Tozen (Story & Art)"
5736,"Hentai,School","Tsukino, Jyogi (Story & Art)"
5738,Yaoi,"Machiya, Hatoko (Story & Art)"
5742,"Comedy,Slice of Life","Matsumoto, Masahiko (Story & Art)"
5744,"Drama,Sports,Psychological,Seinen","Matsumoto, Taiyou (Story & Art)"
5745,"Comedy,Romance,Shoujo","Asahina, Yuuya (Story & Art)"
5748,"Romance,Yaoi","Naono, Bohra (Story & Art)"
5750,"Drama,Romance,Yaoi,Yuri,Slice of Life","Shimura, Takako (Story & Art)"
5752,Yaoi,"Shinba, Rize (Story & Art)"
5754,Yaoi,"Nitta, Youka (Story & Art)"
5756,Adventure,"Natsume, Yoshinori (Story & Art)"
5759,"Action,Adventure,Fantasy,Yaoi","Shimotsuki, Kairi (Story & Art)"
5760,"Drama,Yaoi","Asato, Eiri (Story & Art)"
5764,"School,Slice of Life,Seinen","Banno, Negi (Story & Art)"
5765,"Action,School,Supernatural,Psychological","Yang, Yeo-Jin (Story & Art)"
5766,"Romance,School,Shoujo","Mitsuki, Kako (Story & Art)"
5767,"Drama,Romance,School,Psychological","Lee, Hyeon-Sook (Story & Art)"
5772,"Romance,School,Shounen Ai","Shinba, Rize (Story & Art)"
5773,"Drama,Romance,Shoujo","Shinjou, Mayu (Story & Art)"
5775,"Drama,Romance,Shoujo,Supernatural","Maki, Youko (Story & Art)"
5777,"Drama,Romance","Ooya, Kazumi (Story & Art)"
5778,"Romance,Shoujo","Nagakura, Miyuki (Story & Art)"
5785,Horror,"Hino, Hideshi (Story & Art)"
5786,Horror,"Hino, Hideshi (Story & Art)"
5788,Horror,"Inuki, Kanako (Story & Art)"
5794,"Drama,Romance,Shoujo","Shin, Ji-Sang (Story & Art), Geo (Story & Art)"
5799,"Drama,Yaoi","Fujisaki, Kou (Story & Art)"
5801,"Action,Adventure,Comedy,Fantasy,Martial Arts,Romance,Shounen","Komi, Naoshi (Story & Art)"
5802,"Drama,Shounen,Psychological","Ootani, Akira (Art), Yabuno, Tsuzuku (Story)"
5803,Yaoi,"Koujima, Nazuki (Story & Art)"
5804,Yaoi,"Kabutomaru, Chouko (Story & Art)"
5806,"Comedy,Horror,Supernatural,Psychological,Seinen","Kigitsu, Katsuhisa (Story & Art)"
5807,"Comedy,Romance,School,Sci-Fi,Shounen","Nagano, Akane (Story & Art)"
5808,"Drama,Romance,Shoujo","Higuri, You (Story & Art)"
5813,Yaoi,"Tsunoda, Ryoku (Story & Art)"
5814,"Comedy,Drama,Yaoi","Yamada, Yugi (Story & Art)"
5815,Yaoi,"Sadahiro, Mika (Story & Art)"
5819,"Drama,Seinen","Taniguchi, Jiro (Art), Mouri, Jinpachi (Story)"
5820,"Comedy,School,Shounen","Nagayoshi, Takeru (Story & Art)"
5821,"Action,Comedy,Shounen,Supernatural","Shiina, Takashi (Story & Art)"
5822,,"Uzuki, Kagaya (Story & Art)"
5824,"Romance,School,Shoujo","Harada, Taeko (Story & Art)"
5826,Romance,"Takamiya, Satoru (Story & Art)"
5844,"Mystery,Shoujo,Supernatural","Souryo, Fuyumi (Story & Art)"
5846,"Drama,Romance,Shoujo","Souryo, Fuyumi (Story & Art)"
5851,"Comedy,Drama,Ecchi,Romance","Lee, Youjung (Story & Art)"
5852,Comedy,"Sakuishi, Harold (Story & Art)"
5854,"Mystery,Romance,Shoujo","Itsuki, Natsumi (Story & Art)"
5856,"Romance,School,Shoujo","Yumachi, Shin (Story & Art)"
5857,"Ecchi,Romance,Shoujo","Asami, Miyabi (Story & Art)"
5858,"Romance,Shoujo","Hiura, Satoru (Story & Art)"
5859,"Romance,Shoujo","Kobayashi, Hiromi (Story & Art)"
5860,Shoujo,"Nagae, Tomomi (Story & Art)"
5863,"Mystery,Fantasy,Horror,Romance,Shoujo","Kanari, Youzaburou (Story), Yamamoto, Keiko (Art)"
5864,"Romance,Shoujo","Sakurakouji, Kanoko (Story & Art)"
5867,"Drama,Romance,Shoujo","Wata, Nobu (Story & Art)"
5868,"Romance,Shoujo","Tokeino, Hari (Story & Art)"
5869,"Romance,Shoujo","Honda, Natsumi (Story & Art)"
5872,"Comedy,Romance","Kusunoki, Kei (Story & Art)"
5873,"Fantasy,Magic,Romance,Shoujo","Takamiya, Satoru (Story & Art)"
5877,"Action,Demons,Drama,Horror,Shounen","Kusunoki, Kei (Story & Art)"
5879,Yaoi,"Akira, Rika (Story & Art)"
5881,"Comedy,School,Shoujo,Shounen Ai","Nangoku, Banana (Story & Art)"
5882,Yaoi,"Hori, Erio (Story & Art)"
5883,"Drama,Romance,Shoujo","Osakabe, Mashin (Story & Art)"
5884,Yaoi,"Fuyuno, Ikuya (Story & Art)"
5887,"Comedy,School,Yaoi","Kamon, Saeko (Story & Art)"
5888,"School,Shounen Ai",Kyuugou (Story & Art)
5890,Yaoi,"Minami, Haruka (Story & Art)"
5891,"Romance,Shoujo","Seto, Yuuna (Story & Art)"
5892,Yaoi,"Misasagi, Fuhri (Story & Art)"
5893,"Historical,School,Yaoi,Supernatural","Mizukami, Shin (Story & Art)"
5894,Yaoi,"Kamo, Nabako (Story & Art)"
5895,Yaoi,"Kamo, Nabako (Story & Art)"
5896,Shounen Ai,"Kamo, Nabako (Story & Art)"
5897,"Comedy,Yaoi","Kamo, Nabako (Story & Art)"
5898,"Drama,Fantasy,Magic,Romance,Shounen","Yamada, Norie (Story), Yoshizuki, Kumichi (Art)"
5900,"Drama,Romance,Shoujo","Miyasaka, Kaho (Story & Art)"
5901,"Comedy,Romance,Shoujo",Ichiha (Story & Art)
5905,"Romance,Shoujo,Gender Bender","Saijou, Ayano (Story & Art)"
5907,"Action,Drama,Seinen","Akana, Shuu (Art), Makari, Shinji (Story)"
5911,"Action,Drama,Ecchi,Romance,School,Sci-Fi,Seinen","Im, Dal Young (Story), Kim, Kwang Hyun (Art)"
5914,"Drama,Slice of Life,Seinen","Takano, Fumiko (Story & Art)"
5915,"Drama,Ecchi,Shoujo","Haga, Yuina (Story & Art)"
